path,row,index,season,category,type
9063_2_2024_W_1_3,9063,2,W,1,3
32639_1_2022_V_0_1,32639,1,V,0,1
2272_0_2024_V_0_2,2272,0,V,0,2
29607_2_2024_V_0_3,29607,2,V,0,3
8779_0_2024_V_4_1,8779,0,V,4,1
6542_0_2024_V_0_3,6542,0,V,0,3
9111_2_2024_W_0_1,9111,2,W,0,1
5695_2_2024_V_0_1,5695,2,V,0,1
3684_0_2024_V_0_3,3684,0,V,0,3
3777_0_2024_V_1_1,3777,0,V,1,1
20354_1_2023_I_0_3,20354,1,I,0,3
9591_1_2024_V_1_1,9591,1,V,1,1
28224_2_2024_V_0_3,28224,2,V,0,3
6951_2_2023_I_0_1,6951,2,I,0,1
5732_1_2024_V_1_3,5732,1,V,1,3
32808_2_2024_V_0_2,32808,2,V,0,2
192_2_2023_V_2_3,192,2,V,2,3
32867_0_2023_I_0_3,32867,0,I,0,3
28014_2_2024_W_0_1,28014,2,W,0,1
27726_1_2024_V_1_1,27726,1,V,1,1
33892_1_2023_I_0_2,33892,1,I,0,2
7271_2_2024_V_0_3,7271,2,V,0,3
3488_2_2024_V_0_2,3488,2,V,0,2
27832_1_2024_W_1_3,27832,1,W,1,3
27678_1_2023_I_0_3,27678,1,I,0,3
2304_1_2024_W_1_1,2304,1,W,1,1
8297_0_2024_V_0_3,8297,0,V,0,3
4333_1_2024_W_1_1,4333,1,W,1,1
16530_1_2024_V_1_3,16530,1,V,1,3
1063_0_2024_V_0_3,1063,0,V,0,3
33022_1_2024_V_0_3,33022,1,V,0,3
2458_2_2023_I_0_3,2458,2,I,0,3
4955_1_2024_V_0_1,4955,1,V,0,1
10691_1_2023_I_0_1,10691,1,I,0,1
26866_1_2024_V_0_3,26866,1,V,0,3
20365_2_2024_V_0_3,20365,2,V,0,3
27457_2_2024_V_0_1,27457,2,V,0,1
7705_1_2024_V_0_1,7705,1,V,0,1
2156_1_2023_V_1_2,2156,1,V,1,2
30838_0_2024_V_4_1,30838,0,V,4,1
26836_1_2024_V_1_3,26836,1,V,1,3
2260_1_2024_V_0_1,2260,1,V,0,1
10351_0_2024_V_0_1,10351,0,V,0,1
8240_1_2024_V_0_1,8240,1,V,0,1
32951_2_2023_I_1_1,32951,2,I,1,1
21755_2_2024_V_0_1,21755,2,V,0,1
4224_1_2024_W_0_2,4224,1,W,0,2
27749_1_2024_V_1_1,27749,1,V,1,1
582_1_2024_V_0_3,582,1,V,0,3
7479_1_2023_V_0_1,7479,1,V,0,1
336_1_2024_V_4_1,336,1,V,4,1
20661_0_2024_V_0_1,20661,0,V,0,1
7047_2_2024_V_1_1,7047,2,V,1,1
1667_1_2024_V_0_1,1667,1,V,0,1
20709_1_2024_V_0_2,20709,1,V,0,2
315_0_2024_V_0_3,315,0,V,0,3
9853_2_2024_V_0_1,9853,2,V,0,1
7363_0_2024_V_4_1,7363,0,V,4,1
28597_2_2024_V_1_3,28597,2,V,1,3
10752_0_2024_V_0_3,10752,0,V,0,3
20431_1_2024_V_4_1,20431,1,V,4,1
1296_2_2024_V_0_1,1296,2,V,0,1
30766_1_2024_V_0_3,30766,1,V,0,3
657_2_2024_V_0_3,657,2,V,0,3
8413_0_2024_V_4_1,8413,0,V,4,1
2206_0_2024_V_0_2,2206,0,V,0,2
5868_1_2024_V_0_1,5868,1,V,0,1
2116_1_2024_V_0_1,2116,1,V,0,1
5588_0_2023_V_0_3,5588,0,V,0,3
7029_1_2024_V_1_1,7029,1,V,1,1
26698_1_2024_V_1_1,26698,1,V,1,1
8957_2_2024_V_0_1,8957,2,V,0,1
3565_0_2024_V_0_1,3565,0,V,0,1
7013_2_2024_V_0_3,7013,2,V,0,3
4728_0_2024_W_1_1,4728,0,W,1,1
32271_1_2024_V_0_1,32271,1,V,0,1
11149_0_2024_V_0_3,11149,0,V,0,3
970_1_2023_I_0_3,970,1,I,0,3
5153_2_2024_V_0_1,5153,2,V,0,1
7622_1_2024_V_0_3,7622,1,V,0,3
10120_1_2024_V_0_1,10120,1,V,0,1
33906_2_2023_W_0_1,33906,2,W,0,1
765_1_2024_W_0_3,765,1,W,0,3
28566_1_2023_I_0_3,28566,1,I,0,3
33895_1_2024_W_1_3,33895,1,W,1,3
19804_0_2024_V_0_1,19804,0,V,0,1
7129_0_2022_I_4_1,7129,0,I,4,1
2639_0_2024_V_0_3,2639,0,V,0,3
9781_2_2023_I_0_1,9781,2,I,0,1
8172_1_2024_V_4_1,8172,1,V,4,1
11_0_2024_V_0_1,11,0,V,0,1
32736_1_2024_V_0_1,32736,1,V,0,1
19901_1_2024_V_0_3,19901,1,V,0,3
4139_2_2023_I_0_2,4139,2,I,0,2
29791_2_2024_V_0_3,29791,2,V,0,3
34133_2_2024_V_0_3,34133,2,V,0,3
2482_0_2024_W_0_1,2482,0,W,0,1
8019_0_2024_V_0_3,8019,0,V,0,3
3397_2_2024_W_1_2,3397,2,W,1,2
8667_2_2024_V_0_3,8667,2,V,0,3
20470_0_2024_V_1_1,20470,0,V,1,1
4803_1_2023_I_0_1,4803,1,I,0,1
7975_2_2024_V_0_3,7975,2,V,0,3
382_1_2024_V_0_2,382,1,V,0,2
9099_1_2024_V_1_1,9099,1,V,1,1
1802_0_2024_V_4_1,1802,0,V,4,1
26957_0_2023_I_0_2,26957,0,I,0,2
10841_2_2024_V_0_3,10841,2,V,0,3
3458_0_2024_W_0_2,3458,0,W,0,2
26693_1_2024_V_1_1,26693,1,V,1,1
1011_0_2024_V_0_2,1011,0,V,0,2
78_0_2024_V_1_1,78,0,V,1,1
11130_0_2024_V_0_3,11130,0,V,0,3
413_0_2024_V_4_1,413,0,V,4,1
10260_1_2023_I_0_3,10260,1,I,0,3
1343_1_2024_V_0_2,1343,1,V,0,2
7890_2_2024_V_0_3,7890,2,V,0,3
20653_2_2024_V_1_2,20653,2,V,1,2
20479_1_2024_V_1_3,20479,1,V,1,3
32447_0_2024_V_0_3,32447,0,V,0,3
6740_0_2024_V_0_2,6740,0,V,0,2
2781_1_2022_I_4_1,2781,1,I,4,1
8334_2_2023_I_0_1,8334,2,I,0,1
10165_0_2023_I_0_3,10165,0,I,0,3
6015_1_2024_V_4_1,6015,1,V,4,1
1729_0_2023_I_0_2,1729,0,I,0,2
6062_2_2023_I_0_3,6062,2,I,0,3
10468_0_2023_I_4_1,10468,0,I,4,1
20394_1_2023_I_0_3,20394,1,I,0,3
3477_2_2024_W_0_2,3477,2,W,0,2
5071_1_2024_V_1_3,5071,1,V,1,3
10088_2_2023_I_1_1,10088,2,I,1,1
27163_1_2023_I_0_1,27163,1,I,0,1
29379_1_2024_V_0_1,29379,1,V,0,1
29446_1_2024_W_1_2,29446,1,W,1,2
26937_0_2024_V_0_2,26937,0,V,0,2
10279_0_2024_W_0_1,10279,0,W,0,1
6744_0_2024_V_0_2,6744,0,V,0,2
10325_0_2024_V_0_3,10325,0,V,0,3
9200_0_2024_W_0_1,9200,0,W,0,1
5822_1_2024_V_0_3,5822,1,V,0,3
9043_1_2024_V_0_3,9043,1,V,0,3
5318_0_2024_V_0_3,5318,0,V,0,3
2256_2_2024_V_0_2,2256,2,V,0,2
1389_0_2024_V_0_1,1389,0,V,0,1
2157_0_2024_V_0_3,2157,0,V,0,3
20357_1_2024_W_0_1,20357,1,W,0,1
5375_2_2023_I_0_3,5375,2,I,0,3
1947_2_2024_W_0_1,1947,2,W,0,1
4273_1_2024_V_0_2,4273,1,V,0,2
33230_1_2023_I_0_1,33230,1,I,0,1
6543_1_2024_V_0_1,6543,1,V,0,1
5006_2_2023_I_0_3,5006,2,I,0,3
8091_2_2024_V_0_1,8091,2,V,0,1
3998_2_2023_I_0_1,3998,2,I,0,1
8612_0_2024_V_0_1,8612,0,V,0,1
4362_2_2024_V_2_1,4362,2,V,2,1
1409_2_2024_V_0_3,1409,2,V,0,3
9390_2_2022_V_2_3,9390,2,V,2,3
16384_2_2021_I_0_1,16384,2,I,0,1
4481_1_2024_V_1_3,4481,1,V,1,3
3576_0_2024_V_0_3,3576,0,V,0,3
8615_0_2024_V_4_1,8615,0,V,4,1
4569_1_2024_V_4_1,4569,1,V,4,1
9856_1_2023_I_0_3,9856,1,I,0,3
32280_2_2023_I_1_2,32280,2,I,1,2
700_0_2023_I_0_3,700,0,I,0,3
1206_1_2024_V_0_3,1206,1,V,0,3
4019_1_2024_V_0_2,4019,1,V,0,2
7228_2_2024_V_1_3,7228,2,V,1,3
29559_1_2024_V_0_1,29559,1,V,0,1
950_2_2023_I_0_1,950,2,I,0,1
1467_0_2023_I_0_3,1467,0,I,0,3
5203_1_2023_I_0_3,5203,1,I,0,3
19754_1_2024_V_0_3,19754,1,V,0,3
32166_2_2023_I_0_3,32166,2,I,0,3
29585_0_2024_V_0_3,29585,0,V,0,3
2663_2_2024_V_0_1,2663,2,V,0,1
3131_1_2024_V_0_3,3131,1,V,0,3
9889_0_2024_V_4_1,9889,0,V,4,1
6969_0_2023_I_0_1,6969,0,I,0,1
32038_0_2024_V_0_3,32038,0,V,0,3
10961_0_2024_V_0_1,10961,0,V,0,1
20491_1_2024_V_0_1,20491,1,V,0,1
7795_0_2023_I_0_1,7795,0,I,0,1
1344_0_2023_I_4_1,1344,0,I,4,1
3540_1_2024_W_0_1,3540,1,W,0,1
6274_0_2024_V_1_1,6274,0,V,1,1
10180_0_2023_I_0_1,10180,0,I,0,1
32049_1_2023_I_0_1,32049,1,I,0,1
16402_2_2023_I_0_3,16402,2,I,0,3
4469_2_2024_V_1_1,4469,2,V,1,1
1302_2_2024_V_0_3,1302,2,V,0,3
8954_1_2023_I_0_1,8954,1,I,0,1
7536_2_2023_I_0_1,7536,2,I,0,1
693_0_2023_I_0_3,693,0,I,0,3
22248_1_2024_V_0_1,22248,1,V,0,1
10718_0_2024_V_0_1,10718,0,V,0,1
9919_0_2024_V_0_3,9919,0,V,0,3
22180_1_2024_V_0_3,22180,1,V,0,3
1736_1_2024_V_0_3,1736,1,V,0,3
4186_2_2024_V_0_1,4186,2,V,0,1
26785_1_2024_V_0_2,26785,1,V,0,2
3784_2_2023_I_0_3,3784,2,I,0,3
28691_0_2023_I_0_3,28691,0,I,0,3
5903_1_2024_V_0_2,5903,1,V,0,2
2797_1_2024_V_2_1,2797,1,V,2,1
28831_2_2024_V_0_1,28831,2,V,0,1
1468_2_2023_I_0_2,1468,2,I,0,2
8481_2_2024_V_0_2,8481,2,V,0,2
6990_0_2023_V_1_1,6990,0,V,1,1
3415_2_2024_W_0_1,3415,2,W,0,1
4489_0_2024_V_0_3,4489,0,V,0,3
32581_2_2024_V_1_1,32581,2,V,1,1
27607_0_2024_V_0_3,27607,0,V,0,3
27349_0_2024_V_0_2,27349,0,V,0,2
4585_0_2024_V_4_1,4585,0,V,4,1
1156_1_2024_W_1_1,1156,1,W,1,1
6000_0_2024_V_0_3,6000,0,V,0,3
28832_0_2023_I_0_2,28832,0,I,0,2
1648_1_2024_V_0_1,1648,1,V,0,1
31057_2_2023_I_0_2,31057,2,I,0,2
26934_2_2024_V_1_2,26934,2,V,1,2
7453_2_2023_I_0_2,7453,2,I,0,2
177_1_2024_V_4_1,177,1,V,4,1
32574_2_2023_I_0_1,32574,2,I,0,1
20572_1_2024_V_1_3,20572,1,V,1,3
28610_2_2024_V_0_2,28610,2,V,0,2
8239_1_2024_V_0_2,8239,1,V,0,2
10761_2_2024_V_0_2,10761,2,V,0,2
21727_1_2024_V_0_3,21727,1,V,0,3
5838_2_2023_I_0_3,5838,2,I,0,3
1586_1_2024_V_0_2,1586,1,V,0,2
6819_0_2024_V_1_1,6819,0,V,1,1
16347_0_2024_V_0_2,16347,0,V,0,2
9004_1_2024_W_0_1,9004,1,W,0,1
6131_2_2023_I_0_3,6131,2,I,0,3
9248_0_2024_V_0_3,9248,0,V,0,3
33205_2_2024_V_0_3,33205,2,V,0,3
526_1_2023_I_0_1,526,1,I,0,1
4237_1_2023_I_0_3,4237,1,I,0,3
6662_1_2024_V_0_3,6662,1,V,0,3
10514_2_2024_V_0_1,10514,2,V,0,1
32737_0_2024_V_0_3,32737,0,V,0,3
622_1_2023_I_0_2,622,1,I,0,2
26597_0_2023_I_0_3,26597,0,I,0,3
32314_1_2024_V_0_1,32314,1,V,0,1
32375_2_2024_V_0_1,32375,2,V,0,1
7138_0_2024_W_1_3,7138,0,W,1,3
32314_2_2024_V_0_1,32314,2,V,0,1
32524_1_2024_V_0_1,32524,1,V,0,1
7179_0_2024_V_0_2,7179,0,V,0,2
27448_1_2023_I_4_1,27448,1,I,4,1
30807_0_2024_V_4_1,30807,0,V,4,1
2191_0_2024_V_2_1,2191,0,V,2,1
34018_2_2023_I_0_2,34018,2,I,0,2
8836_1_2023_I_4_1,8836,1,I,4,1
1212_2_2024_V_0_3,1212,2,V,0,3
5343_2_2023_I_1_3,5343,2,I,1,3
6953_1_2024_V_1_2,6953,1,V,1,2
4939_1_2024_V_0_2,4939,1,V,0,2
7166_0_2023_I_0_2,7166,0,I,0,2
5398_1_2023_I_0_2,5398,1,I,0,2
6328_1_2024_V_0_3,6328,1,V,0,3
5355_1_2024_V_0_3,5355,1,V,0,3
4560_0_2023_V_0_2,4560,0,V,0,2
141_0_2024_V_0_3,141,0,V,0,3
1172_1_2023_S_1_2,1172,1,S,1,2
27019_2_2024_V_1_1,27019,2,V,1,1
5080_1_2024_V_0_1,5080,1,V,0,1
181_2_2023_I_0_1,181,2,I,0,1
10239_1_2023_I_0_3,10239,1,I,0,3
9279_2_2024_W_1_2,9279,2,W,1,2
10223_2_2024_W_0_1,10223,2,W,0,1
33302_1_2024_V_0_1,33302,1,V,0,1
7810_2_2024_V_0_1,7810,2,V,0,1
9175_2_2023_I_2_1,9175,2,I,2,1
27417_1_2023_I_1_3,27417,1,I,1,3
10655_0_2024_W_1_2,10655,0,W,1,2
3174_0_2024_V_0_1,3174,0,V,0,1
4924_0_2024_V_0_3,4924,0,V,0,3
28589_1_2024_V_0_3,28589,1,V,0,3
4192_2_2024_V_0_3,4192,2,V,0,3
29727_0_2023_I_1_3,29727,0,I,1,3
32103_0_2023_I_2_1,32103,0,I,2,1
2451_1_2023_I_0_1,2451,1,I,0,1
6768_0_2024_V_1_3,6768,0,V,1,3
7131_1_2023_I_0_2,7131,1,I,0,2
1443_0_2023_I_4_1,1443,0,I,4,1
8607_2_2023_I_0_3,8607,2,I,0,3
27734_0_2024_V_0_3,27734,0,V,0,3
20388_2_2024_W_0_3,20388,2,W,0,3
34086_0_2024_V_0_1,34086,0,V,0,1
121_2_2024_V_0_2,121,2,V,0,2
9151_1_2024_V_1_1,9151,1,V,1,1
3625_0_2023_I_0_3,3625,0,I,0,3
8632_1_2024_V_0_2,8632,1,V,0,2
938_1_2024_V_0_2,938,1,V,0,2
2099_1_2024_V_0_3,2099,1,V,0,3
34121_1_2023_I_0_3,34121,1,I,0,3
27706_1_2020_I_4_1,27706,1,I,4,1
32396_0_2024_V_1_3,32396,0,V,1,3
5725_1_2024_V_0_3,5725,1,V,0,3
2374_0_2024_V_0_1,2374,0,V,0,1
16349_0_2024_W_0_1,16349,0,W,0,1
22322_1_2023_I_0_1,22322,1,I,0,1
10500_2_2024_V_0_3,10500,2,V,0,3
8879_1_2024_V_0_1,8879,1,V,0,1
2725_1_2024_V_0_3,2725,1,V,0,3
20299_1_2024_V_0_3,20299,1,V,0,3
2918_2_2024_V_0_1,2918,2,V,0,1
3740_1_2024_V_0_2,3740,1,V,0,2
30734_0_2024_V_0_3,30734,0,V,0,3
2420_2_2024_W_0_2,2420,2,W,0,2
11202_2_2024_V_0_2,11202,2,V,0,2
4751_0_2024_V_0_3,4751,0,V,0,3
10419_0_2024_V_1_2,10419,0,V,1,2
32550_1_2024_V_0_1,32550,1,V,0,1
5749_1_2024_V_0_3,5749,1,V,0,3
11280_1_2024_V_0_1,11280,1,V,0,1
6059_1_2023_I_0_1,6059,1,I,0,1
4443_1_2024_V_0_2,4443,1,V,0,2
34103_1_2024_V_1_3,34103,1,V,1,3
6866_1_2024_V_1_1,6866,1,V,1,1
5116_1_2023_V_0_1,5116,1,V,0,1
27825_1_2024_V_0_3,27825,1,V,0,3
1253_0_2023_S_0_1,1253,0,S,0,1
31025_1_2023_I_0_3,31025,1,I,0,3
8062_1_2023_I_0_3,8062,1,I,0,3
28117_0_2024_W_0_1,28117,0,W,0,1
8058_1_2022_V_4_1,8058,1,V,4,1
10764_2_2024_V_0_3,10764,2,V,0,3
957_2_2023_I_1_2,957,2,I,1,2
5339_1_2019_I_4_1,5339,1,I,4,1
34197_1_2023_V_0_3,34197,1,V,0,3
2861_0_2024_V_0_3,2861,0,V,0,3
8606_2_2023_I_0_3,8606,2,I,0,3
10417_1_2024_V_1_3,10417,1,V,1,3
6686_1_2024_V_0_1,6686,1,V,0,1
20518_1_2024_V_0_1,20518,1,V,0,1
927_1_2024_V_0_2,927,1,V,0,2
20619_1_2024_V_0_3,20619,1,V,0,3
1052_2_2024_V_0_2,1052,2,V,0,2
32474_0_2024_V_0_1,32474,0,V,0,1
10395_2_2024_V_0_3,10395,2,V,0,3
33877_0_2024_W_1_3,33877,0,W,1,3
2498_2_2024_V_0_2,2498,2,V,0,2
782_2_2024_V_0_1,782,2,V,0,1
3417_1_2023_I_0_2,3417,1,I,0,2
48_2_2023_V_0_3,48,2,V,0,3
7159_1_2024_V_0_3,7159,1,V,0,3
9838_2_2024_V_0_2,9838,2,V,0,2
2816_0_2023_I_0_3,2816,0,I,0,3
10990_1_2024_V_0_3,10990,1,V,0,3
32770_1_2024_V_1_3,32770,1,V,1,3
27539_2_2024_V_0_3,27539,2,V,0,3
21092_0_2024_V_0_3,21092,0,V,0,3
28637_0_2023_I_0_3,28637,0,I,0,3
4814_1_2024_V_1_2,4814,1,V,1,2
20541_0_2024_V_0_3,20541,0,V,0,3
6905_1_2024_V_0_3,6905,1,V,0,3
4219_1_2024_V_0_3,4219,1,V,0,3
7965_1_2023_I_0_3,7965,1,I,0,3
27627_2_2023_I_0_2,27627,2,I,0,2
27658_0_2024_V_0_1,27658,0,V,0,1
7140_0_2024_V_0_1,7140,0,V,0,1
2679_0_2024_V_0_3,2679,0,V,0,3
7057_1_2024_V_0_1,7057,1,V,0,1
32134_1_2024_V_0_2,32134,1,V,0,2
11316_2_2024_V_0_1,11316,2,V,0,1
30951_2_2024_V_0_3,30951,2,V,0,3
2160_0_2024_V_0_2,2160,0,V,0,2
28578_0_2024_V_1_1,28578,0,V,1,1
26613_1_2024_V_0_3,26613,1,V,0,3
2212_0_2024_V_0_3,2212,0,V,0,3
3287_0_2023_I_0_3,3287,0,I,0,3
1659_0_2024_V_0_2,1659,0,V,0,2
21637_0_2024_V_0_3,21637,0,V,0,3
26857_1_2024_V_1_3,26857,1,V,1,3
5504_2_2024_V_0_1,5504,2,V,0,1
5660_2_2024_V_1_3,5660,2,V,1,3
4375_2_2024_V_0_1,4375,2,V,0,1
1440_1_2024_V_0_3,1440,1,V,0,3
11107_0_2023_I_4_1,11107,0,I,4,1
6405_0_2024_V_1_2,6405,0,V,1,2
30862_1_2024_V_0_3,30862,1,V,0,3
6331_0_2024_V_0_2,6331,0,V,0,2
7325_2_2023_I_0_3,7325,2,I,0,3
26828_1_2023_V_0_3,26828,1,V,0,3
7586_2_2024_V_1_1,7586,2,V,1,1
28225_2_2024_V_0_1,28225,2,V,0,1
22136_2_2024_W_2_2,22136,2,W,2,2
32486_2_2024_V_0_2,32486,2,V,0,2
3739_2_2024_V_0_3,3739,2,V,0,3
9536_0_2024_V_0_3,9536,0,V,0,3
3537_1_2023_I_0_3,3537,1,I,0,3
11290_2_2024_V_0_3,11290,2,V,0,3
343_2_2024_V_1_2,343,2,V,1,2
28695_2_2023_I_0_3,28695,2,I,0,3
3303_0_2024_V_0_2,3303,0,V,0,2
10860_2_2024_V_1_2,10860,2,V,1,2
7662_0_2024_V_4_1,7662,0,V,4,1
28066_2_2024_V_0_1,28066,2,V,0,1
20695_1_2024_V_0_3,20695,1,V,0,3
27955_1_2023_I_0_3,27955,1,I,0,3
5260_1_2024_V_0_3,5260,1,V,0,3
10750_1_2024_V_0_2,10750,1,V,0,2
11092_2_2023_I_0_3,11092,2,I,0,3
7829_2_2023_I_0_3,7829,2,I,0,3
33329_1_2024_V_1_3,33329,1,V,1,3
19835_2_2023_I_0_1,19835,2,I,0,1
2334_1_2024_W_0_1,2334,1,W,0,1
8943_0_2024_V_0_2,8943,0,V,0,2
27866_1_2024_V_2_2,27866,1,V,2,2
1214_1_2024_V_0_3,1214,1,V,0,3
28860_2_2024_V_0_1,28860,2,V,0,1
2204_1_2024_V_1_2,2204,1,V,1,2
1572_0_2024_V_0_2,1572,0,V,0,2
8432_2_2023_I_0_3,8432,2,I,0,3
3093_1_2024_W_0_1,3093,1,W,0,1
1027_2_2024_V_0_3,1027,2,V,0,3
2749_1_2024_V_1_1,2749,1,V,1,1
26816_0_2024_W_0_1,26816,0,W,0,1
1124_0_2024_V_0_1,1124,0,V,0,1
32721_1_2024_V_0_1,32721,1,V,0,1
8320_1_2024_V_0_3,8320,1,V,0,3
25_0_2024_V_0_1,25,0,V,0,1
22325_2_2023_I_0_3,22325,2,I,0,3
6280_0_2024_V_1_2,6280,0,V,1,2
9545_2_2024_V_0_3,9545,2,V,0,3
3309_1_2024_V_0_1,3309,1,V,0,1
4708_0_2024_V_0_1,4708,0,V,0,1
8950_0_2023_I_0_2,8950,0,I,0,2
9246_2_2024_V_0_3,9246,2,V,0,3
4695_2_2023_I_0_3,4695,2,I,0,3
9164_2_2024_V_0_3,9164,2,V,0,3
9734_0_2024_V_0_3,9734,0,V,0,3
7566_0_2023_I_1_2,7566,0,I,1,2
32285_1_2024_V_0_1,32285,1,V,0,1
3466_1_2024_V_0_3,3466,1,V,0,3
16550_2_2024_V_0_2,16550,2,V,0,2
29751_0_2023_I_4_1,29751,0,I,4,1
11111_2_2023_I_0_2,11111,2,I,0,2
11339_1_2024_V_0_3,11339,1,V,0,3
3452_2_2024_V_0_1,3452,2,V,0,1
5122_0_2024_V_0_2,5122,0,V,0,2
27761_2_2024_V_0_1,27761,2,V,0,1
6989_0_2024_V_4_1,6989,0,V,4,1
3468_1_2024_V_0_2,3468,1,V,0,2
10591_2_2024_V_0_2,10591,2,V,0,2
5326_1_2024_V_4_1,5326,1,V,4,1
4137_1_2024_W_0_2,4137,1,W,0,2
28740_0_2024_W_0_2,28740,0,W,0,2
32071_2_2024_V_0_1,32071,2,V,0,1
20370_1_2023_I_0_3,20370,1,I,0,3
10069_2_2023_I_2_1,10069,2,I,2,1
7966_1_2022_I_4_1,7966,1,I,4,1
5944_1_2023_I_0_3,5944,1,I,0,3
33989_1_2024_V_0_1,33989,1,V,0,1
8955_0_2023_I_0_2,8955,0,I,0,2
28032_0_2023_I_0_3,28032,0,I,0,3
28168_0_2024_W_0_1,28168,0,W,0,1
5220_2_2023_S_1_2,5220,2,S,1,2
2576_2_2023_I_0_3,2576,2,I,0,3
1579_2_2023_I_1_2,1579,2,I,1,2
293_0_2024_V_0_3,293,0,V,0,3
5_1_2024_V_0_2,5,1,V,0,2
3247_1_2024_V_0_1,3247,1,V,0,1
8620_0_2023_I_0_1,8620,0,I,0,1
9329_1_2024_V_0_2,9329,1,V,0,2
26609_1_2023_V_0_1,26609,1,V,0,1
5725_0_2024_V_0_3,5725,0,V,0,3
4322_0_2024_V_4_1,4322,0,V,4,1
8383_1_2024_V_0_1,8383,1,V,0,1
20751_2_2024_V_0_1,20751,2,V,0,1
1316_0_2024_V_0_2,1316,0,V,0,2
974_2_2024_V_1_2,974,2,V,1,2
4002_1_2024_V_0_3,4002,1,V,0,3
21698_0_2024_V_0_3,21698,0,V,0,3
7100_0_2024_V_0_3,7100,0,V,0,3
29348_1_2024_V_4_1,29348,1,V,4,1
311_2_2024_V_0_3,311,2,V,0,3
26679_1_2024_V_4_1,26679,1,V,4,1
27481_1_2024_V_4_1,27481,1,V,4,1
21117_0_2024_W_0_1,21117,0,W,0,1
2896_2_2024_V_0_3,2896,2,V,0,3
30883_0_2024_V_0_2,30883,0,V,0,2
759_0_2023_I_0_2,759,0,I,0,2
34118_0_2024_V_0_1,34118,0,V,0,1
3837_2_2024_V_0_1,3837,2,V,0,1
29456_0_2024_W_1_2,29456,0,W,1,2
11182_0_2024_V_0_2,11182,0,V,0,2
7024_1_2024_V_0_2,7024,1,V,0,2
9159_2_2023_I_0_3,9159,2,I,0,3
8109_2_2024_V_0_3,8109,2,V,0,3
6734_2_2024_V_0_3,6734,2,V,0,3
27656_2_2024_V_1_3,27656,2,V,1,3
9117_0_2024_W_0_1,9117,0,W,0,1
28612_1_2024_V_0_1,28612,1,V,0,1
2576_1_2023_I_0_3,2576,1,I,0,3
4339_2_2023_I_1_3,4339,2,I,1,3
7216_1_2024_W_0_1,7216,1,W,0,1
28777_0_2024_V_0_2,28777,0,V,0,2
7342_0_2024_V_0_2,7342,0,V,0,2
387_1_2023_I_0_3,387,1,I,0,3
4649_2_2024_V_1_3,4649,2,V,1,3
30777_1_2024_V_0_3,30777,1,V,0,3
5599_2_2024_V_0_1,5599,2,V,0,1
455_0_2024_V_0_2,455,0,V,0,2
6100_0_2024_V_0_3,6100,0,V,0,3
1098_2_2024_V_0_3,1098,2,V,0,3
33414_0_2024_V_0_3,33414,0,V,0,3
6448_0_2024_V_1_1,6448,0,V,1,1
8888_1_2023_I_0_2,8888,1,I,0,2
5564_2_2023_I_0_2,5564,2,I,0,2
28743_1_2024_V_0_1,28743,1,V,0,1
2375_1_2023_V_2_3,2375,1,V,2,3
4104_1_2023_V_1_2,4104,1,V,1,2
20290_1_2021_V_4_1,20290,1,V,4,1
11277_1_2024_V_0_2,11277,1,V,0,2
4616_0_2024_W_0_3,4616,0,W,0,3
2020_2_2024_V_0_3,2020,2,V,0,3
3002_1_2024_V_0_3,3002,1,V,0,3
2534_0_2021_I_4_1,2534,0,I,4,1
2057_2_2023_I_0_3,2057,2,I,0,3
10840_1_2024_V_0_1,10840,1,V,0,1
7823_0_2023_I_0_3,7823,0,I,0,3
19865_0_2024_V_0_3,19865,0,V,0,3
5036_1_2024_V_0_1,5036,1,V,0,1
6525_0_2024_V_0_3,6525,0,V,0,3
6283_1_2023_I_0_1,6283,1,I,0,1
27649_2_2024_V_0_3,27649,2,V,0,3
6961_2_2024_V_0_3,6961,2,V,0,3
2919_0_2024_V_4_1,2919,0,V,4,1
1337_0_2024_V_0_1,1337,0,V,0,1
4753_0_2024_V_4_1,4753,0,V,4,1
6762_0_2024_V_0_3,6762,0,V,0,3
11316_0_2024_V_0_1,11316,0,V,0,1
32818_1_2024_V_1_2,32818,1,V,1,2
3996_2_2024_V_0_3,3996,2,V,0,3
604_2_2024_V_0_2,604,2,V,0,2
7580_0_2024_V_0_3,7580,0,V,0,3
20365_0_2024_V_0_3,20365,0,V,0,3
27767_1_2024_V_0_3,27767,1,V,0,3
5783_1_2023_I_0_2,5783,1,I,0,2
2093_1_2024_V_0_2,2093,1,V,0,2
33002_0_2024_V_0_2,33002,0,V,0,2
26718_0_2024_V_0_1,26718,0,V,0,1
2612_2_2024_V_0_1,2612,2,V,0,1
7769_0_2024_V_0_1,7769,0,V,0,1
32665_1_2024_W_0_1,32665,1,W,0,1
29758_0_2024_V_0_2,29758,0,V,0,2
33390_1_2024_V_1_3,33390,1,V,1,3
33069_2_2024_V_0_2,33069,2,V,0,2
2833_2_2023_I_0_3,2833,2,I,0,3
28154_1_2024_V_0_3,28154,1,V,0,3
9707_2_2021_V_2_1,9707,2,V,2,1
9311_1_2023_I_0_2,9311,1,I,0,2
27631_2_2023_I_0_2,27631,2,I,0,2
10831_0_2024_V_0_3,10831,0,V,0,3
3926_1_2024_V_1_2,3926,1,V,1,2
2351_0_2024_V_0_2,2351,0,V,0,2
